funded_amnt,int_rate,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,revol_bal,revol_util,total_acc,out_prncp,total_pymnt,term,grade,emp_title_2,emp_length_2,home_ownership,verification_status,issue_d_2,purpose_2,addr_state,time,pub_rec_2,Default
18000.0,18.25,55500.0,33.12,0.0,2.0,10.0,72.0,1.5,40.0,0.0,22006.99325, 36 months,D,5,1,MORTGAGE,Verified,1,2,MS,6301.0,0,0
21600.0,16.14,66950.0,21.67,0.0,1.0,13.0,20668.0,53.0,24.0,19877.2,3668.79, 60 months,C,5,2,RENT,Verified,1,0,DE,5631.0,0,0
10000.0,12.79,80000.0,14.8,0.0,1.0,8.0,1949.0,12.6,22.0,0.0,10361.911479999999, 60 months,C,5,1,RENT,Source Verified,2,2,NJ,6270.0,0,0
10000.0,7.97,80000.0,20.4,0.0,0.0,12.0,2692.0,18.2,21.0,6660.4,4067.56, 36 months,A,5,1,MORTGAGE,Not Verified,3,0,WY,8157.0,0,0
14000.0,9.92,44000.0,19.59,0.0,0.0,13.0,6272.0,21.4,23.0,12314.44,2664.47, 60 months,B,5,2,MORTGAGE,Not Verified,1,0,CA,6423.0,0,0
1000.0,12.73,19992.0,4.92,0.0,0.0,6.0,3528.0,29.4,7.0,906.68,132.87, 36 months,B,5,1,RENT,Not Verified,0,0,CA,1918.0,0,0
20000.0,22.35,78000.0,19.35,0.0,2.0,13.0,15352.0,35.2,32.0,19628.84,1050.66, 60 months,D,5,1,MORTGAGE,Source Verified,3,2,PA,9465.0,0,0
3500.0,7.89,140000.0,4.18,0.0,0.0,10.0,5499.0,32.7,18.0,324.22,3610.43, 36 months,A,5,1,OWN,Not Verified,3,2,MN,7854.0,1,0
25000.0,6.72,75000.0,30.93,0.0,1.0,12.0,12256.0,24.5,22.0,16546.03,9984.29, 36 months,A,5,1,MORTGAGE,Not Verified,3,2,TX,8614.0,0,0
24800.0,11.99,34265.0,34.36,0.0,0.0,3.0,16991.0,93.4,8.0,24014.63,3092.35, 60 months,F,5,1,OWN,Verified,0,1,KS,8096.0,0,0
10000.0,11.47,104000.0,15.56,0.0,0.0,18.0,23251.0,60.7,30.0,326.39,11523.96, 36 months,B,5,1,MORTGAGE,Not Verified,2,1,TX,6240.0,0,0
35000.0,18.49,83000.0,39.69,0.0,0.0,11.0,11162.0,84.3,47.0,0.0,10523.49, 60 months,E,5,1,OWN,Verified,1,0,OH,6908.0,0,1
21000.0,6.71,73000.0,16.88,0.0,0.0,10.0,4793.0,18.1,14.0,16138.34,5802.93, 36 months,A,5,2,RENT,Not Verified,1,0,NJ,3471.0,0,0
7500.0,9.75,22332.0,21.55,0.0,0.0,6.0,5047.0,64.7,16.0,0.0,8561.847334, 36 months,B,0,1,OWN,Verified,1,0,FL,7489.0,1,0
6025.0,13.99,45000.0,5.97,0.0,0.0,4.0,6111.0,36.2,6.0,1932.55,5348.72, 36 months,C,5,2,RENT,Source Verified,3,1,MA,13606.0,0,0
20000.0,6.49,86100.0,16.3,0.0,0.0,11.0,19307.0,54.2,20.0,0.0,21812.87933, 36 months,A,5,0,RENT,Source Verified,1,0,SC,11475.0,0,0
13475.0,6.71,89900.0,22.57,0.0,0.0,18.0,11162.0,53.0,22.0,2565.93,12282.99, 36 months,A,5,2,MORTGAGE,Source Verified,2,1,NC,4962.0,0,0
8000.0,10.75,66000.0,3.93,0.0,0.0,7.0,5813.0,59.3,18.0,0.0,4463.87, 36 months,B,0,1,MORTGAGE,Source Verified,3,1,OH,5082.0,0,1
12000.0,15.59,90000.0,13.56,0.0,0.0,10.0,6765.0,28.4,31.0,7147.38,8686.69, 60 months,C,5,2,MORTGAGE,Source Verified,3,0,NY,5905.0,1,0
16000.0,5.31,60000.0,20.84,0.0,0.0,18.0,12414.0,22.7,24.0,13898.44,2624.32, 60 months,A,5,2,MORTGAGE,Source Verified,1,1,TX,3593.0,0,0
18000.0,19.53,72000.0,3.97,0.0,0.0,3.0,7783.0,94.9,14.0,0.0,25920.7499, 60 months,D,5,1,MORTGAGE,Not Verified,1,0,CA,9437.0,0,0
16800.0,13.49,43680.0,24.73,0.0,0.0,8.0,6014.0,26.3,9.0,2756.19,17658.65, 36 months,C,5,2,RENT,Verified,3,0,NJ,2648.0,0,0
12000.0,17.27,75000.0,24.51,0.0,0.0,8.0,20091.0,72.0,20.0,6865.57,10000.98, 60 months,D,5,1,MORTGAGE,Not Verified,2,0,DE,6362.0,0,0
18000.0,11.55,47000.0,7.15,0.0,0.0,5.0,7958.0,70.4,7.0,15413.97,3540.9, 36 months,B,5,2,RENT,Source Verified,0,0,CO,4993.0,0,0
25000.0,17.27,60000.0,31.94,0.0,0.0,21.0,32260.0,53.3,45.0,12163.35,23099.16, 60 months,D,5,1,MORTGAGE,Verified,2,0,MI,9011.0,0,0
8000.0,16.02,40000.0,22.95,0.0,2.0,21.0,16147.0,43.2,24.0,5744.68,3404.56, 36 months,C,5,1,RENT,Verified,3,1,NY,2709.0,0,0
3000.0,6.72,66000.0,8.36,0.0,0.0,8.0,4560.0,28.3,15.0,1985.51,1198.13, 36 months,A,5,1,MORTGAGE,Not Verified,3,1,WI,7915.0,1,0
3200.0,15.59,25000.0,28.76,0.0,2.0,16.0,5627.0,25.8,27.0,844.58,3126.54, 36 months,C,5,0,MORTGAGE,Verified,3,0,CA,6543.0,1,0
25000.0,15.02,84000.0,27.49,0.0,1.0,15.0,7760.0,38.8,32.0,23253.52,3549.26, 60 months,C,5,1,MORTGAGE,Verified,0,0,PA,5631.0,0,0
26000.0,7.59,85000.0,13.43,0.0,0.0,13.0,22887.0,35.7,20.0,0.0,29095.00833, 36 months,A,5,2,MORTGAGE,Verified,3,0,NJ,5539.0,0,0
13475.0,8.59,66000.0,14.26,0.0,0.0,8.0,11162.0,84.3,22.0,10982.23,6188.25, 36 months,A,5,1,MORTGAGE,Verified,3,0,VA,12237.0,0,0
1000.0,24.37,35000.0,36.45,0.0,1.0,11.0,349.0,8.3,47.0,961.37,76.83, 36 months,E,5,1,OWN,Verified,3,0,MS,5082.0,0,0
13000.0,6.71,60000.0,11.5,0.0,0.0,12.0,10743.0,25.4,19.0,9300.75,4391.74, 36 months,A,5,2,MORTGAGE,Not Verified,3,1,CA,4840.0,0,0
23000.0,9.99,80000.0,13.29,0.0,0.0,11.0,10102.0,44.5,14.0,9377.43,19028.7, 60 months,B,5,0,MORTGAGE,Not Verified,3,0,NJ,5966.0,2,0
12500.0,6.71,62400.0,30.33,0.0,0.0,8.0,13603.0,65.7,24.0,9275.55,3833.78, 36 months,A,5,2,MORTGAGE,Not Verified,2,2,MO,5358.0,0,0
16000.0,10.99,135000.0,0.67,0.0,1.0,6.0,2090.0,25.2,15.0,0.0,17673.18948, 36 months,B,5,2,RENT,Source Verified,3,2,CA,5509.0,0,0
5200.0,16.02,36000.0,16.47,0.0,1.0,9.0,5135.0,40.4,21.0,3734.05,2185.18, 36 months,C,5,2,RENT,Not Verified,3,0,RI,5388.0,0,0
5000.0,10.99,25000.0,18.77,0.0,0.0,9.0,9026.0,19.8,23.0,951.29,4903.99, 36 months,B,5,2,RENT,Source Verified,2,2,TX,6849.0,0,0
10000.0,20.89,20000.0,20.89,0.0,1.0,11.0,10123.0,33.9,18.0,9606.53,1056.47, 60 months,D,5,1,RENT,Source Verified,0,1,NY,2953.0,0,0
13475.0,8.46,66000.0,17.01,0.0,0.0,16.0,11162.0,76.1,21.0,2565.93,6394.45, 36 months,A,5,1,MORTGAGE,Source Verified,0,0,CT,11749.0,0,0
20000.0,9.17,90216.0,15.47,0.0,0.0,9.0,29252.0,51.8,21.0,0.0,21772.38078, 36 months,B,5,1,RENT,Source Verified,3,0,HI,9011.0,0,0
11200.0,11.98,25000.0,25.49,0.0,0.0,5.0,100.0,0.8,14.0,9764.52,2475.39, 60 months,B,5,1,RENT,Verified,2,2,PA,5447.0,0,0
8000.0,7.89,55000.0,17.32,0.0,1.0,8.0,13011.0,43.2,14.0,0.0,9006.734163, 36 months,A,5,2,OWN,Source Verified,3,1,CA,8066.0,0,0
20000.0,11.99,50000.0,24.77,0.0,0.0,11.0,13082.0,55.2,25.0,19303.58,2335.92, 60 months,E,5,1,MORTGAGE,Not Verified,0,0,CO,5082.0,0,0
10000.0,16.91,48000.0,9.04,0.0,2.0,6.0,3085.0,35.9,8.0,9345.37,1058.85, 36 months,C,5,2,MORTGAGE,Source Verified,0,0,TN,1645.0,0,0
6000.0,11.39,113000.0,26.52,0.0,2.0,17.0,11162.0,84.0,31.0,1696.12,5339.8, 36 months,B,5,1,MORTGAGE,Verified,3,0,WI,8950.0,0,0
8000.0,14.49,75000.0,12.5,0.0,2.0,9.0,5743.0,52.2,16.0,1837.44,7971.69, 36 months,C,5,2,OWN,Source Verified,3,0,CA,8797.0,1,0
15000.0,5.32,80000.0,13.08,0.0,0.0,6.0,26784.0,68.3,10.0,0.0,15980.40615, 36 months,A,5,1,RENT,Source Verified,3,1,CA,8888.0,0,0
2700.0,6.99,45000.0,8.72,0.0,1.0,15.0,13331.0,24.8,22.0,0.0,2836.404427, 36 months,A,5,2,OWN,Verified,3,0,NJ,6788.0,0,0
35000.0,15.59,75000.0,6.61,0.0,0.0,9.0,34572.0,69.6,26.0,0.0,6188.25, 36 months,C,5,1,RENT,Verified,3,0,ND,6331.0,0,0
20050.0,14.46,95000.0,29.16,0.0,2.0,17.0,35407.0,57.0,52.0,0.0,24826.77433, 36 months,C,5,1,MORTGAGE,Verified,2,1,PA,8980.0,0,0
5000.0,12.61,33200.0,26.97,0.0,0.0,15.0,15673.0,78.4,24.0,0.0,5002.279583, 36 months,C,5,2,RENT,Source Verified,1,0,OR,6331.0,0,0
9600.0,5.31,41600.0,38.66,0.0,0.0,10.0,11162.0,23.5,19.0,7084.52,2887.77, 36 months,A,5,2,MORTGAGE,Not Verified,2,2,AR,8035.0,0,0
10000.0,6.07,146000.0,19.56,0.0,1.0,14.0,8083.0,18.1,38.0,7401.83,3053.84, 36 months,A,5,0,MORTGAGE,Not Verified,2,2,NC,13728.0,0,0
11000.0,13.58,55000.0,5.54,0.0,0.0,4.0,10042.0,67.4,4.0,8652.6,3346.88, 36 months,C,5,2,MORTGAGE,Source Verified,1,0,FL,3287.0,1,0
30000.0,6.11,95000.0,17.55,0.0,0.0,11.0,10856.0,9.2,23.0,24588.02,6340.62, 36 months,A,5,1,MORTGAGE,Source Verified,1,2,TX,9162.0,0,0
12000.0,17.86,100000.0,20.84,0.0,0.0,12.0,24037.0,69.7,18.0,0.0,9018.84, 60 months,D,5,2,MORTGAGE,Source Verified,3,1,LA,4323.0,0,1
5500.0,10.99,18000.0,22.2,0.0,2.0,18.0,1224.0,2.7,47.0,0.0,5712.57, 36 months,B,5,0,RENT,Verified,3,2,OH,6696.0,0,0
2800.0,12.13,90000.0,27.65,0.0,0.0,14.0,28247.0,64.2,26.0,2191.94,836.73, 36 months,B,5,1,MORTGAGE,Source Verified,1,2,NY,8188.0,0,0
10000.0,11.06,36000.0,15.27,0.0,0.0,6.0,8444.0,37.0,10.0,9286.93,970.75, 36 months,B,5,2,RENT,Source Verified,0,1,TN,3318.0,0,0
10700.0,11.99,74000.0,14.16,0.0,0.0,22.0,5114.0,50.1,42.0,5240.84,8338.55, 60 months,C,5,2,RENT,Verified,2,1,IN,6301.0,0,0
14550.0,20.99,65000.0,17.73,0.0,2.0,13.0,9587.0,65.2,28.0,0.0,5724.12, 60 months,E,0,1,RENT,Verified,1,0,PA,5905.0,1,1
4200.0,12.61,95000.0,17.29,0.0,0.0,6.0,7503.0,90.0,16.0,0.0,4220.598667, 36 months,C,5,2,RENT,Not Verified,3,0,MD,5205.0,0,0
9000.0,10.49,70000.0,12.09,0.0,0.0,9.0,7678.0,40.2,44.0,0.0,9537.004676999999, 36 months,B,3,1,RENT,Verified,3,0,CA,8858.0,1,0
2500.0,17.57,33000.0,22.98,0.0,2.0,7.0,1757.0,40.9,9.0,0.0,1970.6, 36 months,D,5,2,MORTGAGE,Source Verified,3,2,MS,6301.0,2,1
15000.0,11.53,48500.0,28.93,0.0,1.0,13.0,38901.0,73.6,30.0,5980.44,13238.42, 60 months,B,5,1,MORTGAGE,Not Verified,3,0,KY,7823.0,0,0
15000.0,8.38,66000.0,24.9,0.0,2.0,21.0,28062.0,58.7,46.0,0.0,16680.132869999998, 36 months,B,5,2,MORTGAGE,Not Verified,1,0,TX,8553.0,0,0
5150.0,16.02,37848.0,24.54,0.0,0.0,4.0,5660.0,24.5,8.0,0.0,5652.573277, 36 months,C,5,2,RENT,Source Verified,3,0,CA,3136.0,0,0
14025.0,21.97,39000.0,21.88,0.0,0.0,6.0,11187.0,96.4,14.0,7953.31,13127.84, 60 months,E,5,1,RENT,Verified,2,0,WA,9649.0,0,0
2000.0,14.99,50000.0,26.28,0.0,2.0,8.0,943.0,10.6,40.0,0.0,2282.452916, 36 months,C,1,2,RENT,Verified,3,0,CA,7580.0,0,0
13475.0,8.19,66000.0,10.49,0.0,0.0,17.0,38906.0,57.0,36.0,2565.93,1611.2, 60 months,A,5,1,MORTGAGE,Verified,3,0,TN,13940.0,0,0
13000.0,8.81,90000.0,8.78,0.0,0.0,10.0,7937.0,29.4,12.0,0.0,13304.67944, 36 months,A,5,2,RENT,Not Verified,0,1,CA,2313.0,0,0
3000.0,7.99,49800.0,22.77,0.0,0.0,14.0,3735.0,17.5,27.0,0.0,3339.034249, 36 months,A,5,2,MORTGAGE,Not Verified,2,0,FL,5054.0,0,0
3200.0,21.49,10000.0,31.75,0.0,0.0,8.0,2729.0,49.6,13.0,0.0,1870.06, 36 months,D,5,1,MORTGAGE,Verified,3,0,OH,7611.0,0,1
15000.0,9.92,70000.0,24.41,0.0,1.0,15.0,9243.0,46.2,30.0,12774.19,3491.05, 60 months,B,5,2,RENT,Verified,3,2,MA,3774.0,0,0
24000.0,16.14,104000.0,20.94,0.0,0.0,12.0,15293.0,61.4,19.0,22085.72,4054.97, 60 months,C,3,1,OWN,Verified,1,0,CA,4414.0,0,0
26250.0,7.99,142000.0,16.39,0.0,0.0,12.0,28991.0,43.8,33.0,6386.78,23005.58, 36 months,A,5,2,RENT,Not Verified,3,0,MT,11110.0,0,0
14600.0,9.75,39000.0,27.14,0.0,0.0,9.0,14113.0,65.6,12.0,0.0,17584.33182, 60 months,B,5,2,RENT,Source Verified,2,1,MI,5936.0,0,0
16000.0,16.91,55000.0,16.43,0.0,1.0,5.0,11846.0,96.3,19.0,13860.27,3380.8, 36 months,C,1,1,MORTGAGE,Not Verified,0,0,MS,4231.0,0,0
35000.0,10.99,82500.0,24.67,0.0,2.0,7.0,11162.0,74.0,16.0,0.0,6188.25, 36 months,B,5,0,RENT,Verified,3,0,CA,11902.0,0,0
6725.0,15.31,43000.0,39.63,0.0,0.0,12.0,14198.0,39.1,21.0,0.0,8420.870124, 36 months,C,5,2,MORTGAGE,Verified,2,1,GA,5388.0,0,0
28000.0,19.99,90000.0,12.31,0.0,0.0,7.0,8571.0,60.8,25.0,0.0,6188.25, 60 months,D,5,2,MORTGAGE,Not Verified,3,1,GA,11110.0,2,0
20000.0,13.99,79000.0,20.27,0.0,0.0,14.0,40168.0,82.3,35.0,0.0,23336.13331, 60 months,C,5,1,MORTGAGE,Verified,2,0,NV,7274.0,0,0
20000.0,9.75,46000.0,15.89,0.0,0.0,10.0,6341.0,25.4,12.0,0.0,5031.96, 60 months,B,5,2,RENT,Source Verified,3,0,TN,8461.0,0,1
4000.0,16.14,28000.0,31.93,0.0,0.0,9.0,4463.0,39.1,17.0,3644.47,586.95, 36 months,C,0,1,RENT,Verified,0,0,VA,5570.0,1,0
6400.0,13.06,78000.0,16.43,0.0,0.0,14.0,5109.0,43.7,32.0,5185.06,1722.0, 36 months,C,1,1,MORTGAGE,Verified,1,2,GA,7639.0,0,0
20000.0,9.75,100000.0,5.68,0.0,0.0,5.0,23333.0,62.2,12.0,637.77,22483.33, 36 months,B,5,1,MORTGAGE,Not Verified,2,0,DE,12237.0,0,0
8275.0,16.55,23000.0,11.32,0.0,0.0,5.0,9001.0,65.2,6.0,0.0,10524.569520000001, 36 months,D,5,1,RENT,Not Verified,3,0,NY,5023.0,0,0
35000.0,7.91,66000.0,12.99,0.0,0.0,15.0,11162.0,90.0,32.0,0.0,6188.25, 36 months,A,5,1,MORTGAGE,Verified,2,0,GA,10533.0,0,0
30000.0,15.59,130000.0,7.95,0.0,2.0,7.0,11075.0,70.1,24.0,0.0,15735.8, 36 months,C,5,1,OWN,Not Verified,2,0,PA,8341.0,1,1
14600.0,16.46,70000.0,32.58,0.0,2.0,11.0,4897.0,34.2,22.0,11944.25,4106.26, 36 months,C,5,1,MORTGAGE,Source Verified,1,1,KS,6908.0,0,0
12000.0,9.75,41000.0,14.23,0.0,0.0,10.0,8702.0,71.9,17.0,382.66,13451.0, 36 months,B,5,1,RENT,Source Verified,2,0,WI,5875.0,0,0
16000.0,16.91,38000.0,34.49,0.0,1.0,7.0,12543.0,40.6,7.0,15306.62,1124.43, 36 months,C,5,1,OWN,Not Verified,3,1,NC,9588.0,0,0
8500.0,9.43,56760.0,17.89,0.0,0.0,5.0,1198.0,18.4,17.0,0.0,8921.897954, 36 months,B,5,1,MORTGAGE,Not Verified,2,1,NC,6119.0,0,0
5000.0,10.42,100000.0,23.17,0.0,0.0,12.0,15991.0,87.9,21.0,3502.88,1942.17, 36 months,B,5,2,RENT,Not Verified,3,0,NJ,8310.0,1,0
32675.0,22.39,110000.0,20.15,0.0,1.0,13.0,29493.0,78.9,32.0,0.0,8740.72, 36 months,E,5,1,RENT,Verified,2,0,NJ,9741.0,0,1
5000.0,12.13,20000.0,4.5,0.0,1.0,4.0,1404.0,56.2,4.0,3914.2,1490.77, 36 months,B,5,2,RENT,Source Verified,1,1,MI,1948.0,0,0
10000.0,17.47,124000.0,6.97,0.0,0.0,5.0,5973.0,99.6,12.0,0.0,11547.06494, 60 months,D,5,2,MORTGAGE,Not Verified,3,1,FL,12479.0,0,0
12000.0,9.76,110725.0,19.78,0.0,1.0,14.0,15093.0,46.4,30.0,0.0,3643.06, 36 months,B,5,2,RENT,Verified,1,1,OH,8004.0,0,1
28000.0,5.31,80000.0,26.43,0.0,0.0,20.0,32295.0,31.9,38.0,19911.53,9257.47, 36 months,A,5,0,OWN,Not Verified,3,0,CO,10502.0,0,0
16000.0,14.07,76960.0,14.93,0.0,2.0,9.0,16419.0,69.9,14.0,14046.32,3703.79, 60 months,C,5,2,MORTGAGE,Not Verified,2,2,CA,8066.0,1,0
1000.0,7.02,14000.0,28.39,0.0,0.0,11.0,9117.0,35.1,15.0,949.77,61.0, 36 months,A,0,1,RENT,Source Verified,3,1,TN,5113.0,0,0
12000.0,6.89,30000.0,12.92,0.0,0.0,7.0,2293.0,6.8,10.0,0.0,13312.56854, 36 months,A,5,1,OWN,Verified,3,0,KY,8219.0,0,0
13500.0,13.56,75000.0,9.9,0.0,0.0,10.0,19237.0,29.0,13.0,12884.6,896.7, 36 months,C,5,2,MORTGAGE,Not Verified,3,0,CO,3014.0,0,0
4000.0,16.55,86000.0,26.74,0.0,1.0,16.0,33359.0,86.0,26.0,0.0,5065.327144, 36 months,D,5,1,MORTGAGE,Source Verified,1,2,NJ,6819.0,0,0
15000.0,13.56,51000.0,2.64,0.0,0.0,7.0,2406.0,9.4,14.0,14283.49,1371.18, 60 months,C,5,2,MORTGAGE,Source Verified,0,2,NJ,8492.0,0,0
12000.0,7.96,49000.0,19.1,0.0,0.0,5.0,60.0,1.0,13.0,9262.18,3371.77, 36 months,A,5,1,MORTGAGE,Verified,1,0,UT,5023.0,0,0
2000.0,7.34,66000.0,23.68,0.0,0.0,11.0,1613.0,26.9,50.0,1540.34,557.81, 36 months,A,5,2,RENT,Not Verified,1,2,FL,4962.0,0,0
22000.0,15.02,165000.0,15.61,0.0,0.0,17.0,11162.0,72.0,33.0,21500.41,1028.86, 60 months,C,5,0,MORTGAGE,Verified,3,1,IL,6301.0,0,0
2800.0,11.49,30000.0,28.38,0.0,0.0,6.0,2632.0,37.6,7.0,448.61,2860.13, 36 months,B,5,1,RENT,Verified,3,0,CA,2587.0,1,0
10000.0,10.9,35000.0,8.53,0.0,1.0,16.0,8639.0,14.2,25.0,8548.19,2380.17, 60 months,B,5,2,MORTGAGE,Source Verified,3,1,FL,4292.0,1,0
20000.0,16.55,80000.0,14.39,0.0,0.0,9.0,1303.0,18.9,18.0,0.0,8812.74, 36 months,D,5,0,OWN,Verified,3,0,AL,9892.0,0,1
3000.0,12.73,155000.0,11.77,0.0,0.0,14.0,21527.0,73.0,31.0,2575.63,602.08, 36 months,B,5,1,MORTGAGE,Not Verified,0,0,IN,11202.0,0,0
35000.0,23.99,144000.0,5.73,0.0,0.0,16.0,5811.0,24.0,46.0,0.0,21147.59, 60 months,E,0,1,MORTGAGE,Verified,3,2,WA,15462.0,0,1
25000.0,5.32,85000.0,18.74,0.0,0.0,10.0,16612.0,66.4,19.0,0.0,26893.60251, 36 months,A,5,1,OWN,Not Verified,2,0,NY,15432.0,0,0
20000.0,11.99,109900.0,15.12,0.0,0.0,12.0,16262.0,49.1,27.0,19303.57,2363.6, 60 months,E,5,0,MORTGAGE,Verified,0,0,MD,4475.0,0,0
20000.0,14.07,59000.0,14.26,0.0,0.0,11.0,2540.0,62.0,12.0,13082.52,8826.77, 36 months,C,5,0,RENT,Source Verified,2,2,PA,3167.0,0,0
16000.0,7.84,98000.0,26.69,0.0,0.0,11.0,14980.0,9.8,42.0,14423.93,1862.63, 60 months,A,5,2,MORTGAGE,Not Verified,0,0,IL,6423.0,0,0
35000.0,16.01,52000.0,18.11,0.0,0.0,19.0,35367.0,51.6,25.0,2565.93,8710.39, 60 months,C,5,0,MORTGAGE,Verified,3,2,NC,5235.0,0,0
8000.0,6.49,35000.0,10.91,0.0,0.0,10.0,10341.0,24.6,15.0,0.0,8578.37373, 36 months,A,0,1,MORTGAGE,Not Verified,2,1,IL,9284.0,0,0
13475.0,8.19,85000.0,16.1,0.0,0.0,14.0,24117.0,18.5,23.0,2565.93,1593.0, 60 months,A,5,1,RENT,Source Verified,3,0,FL,7061.0,0,0
4000.0,12.74,30000.0,15.16,0.0,1.0,11.0,1785.0,12.3,19.0,0.0,4531.410128, 36 months,C,5,2,RENT,Source Verified,3,2,KS,3379.0,0,0
20000.0,6.19,100000.0,2.47,0.0,0.0,5.0,7959.0,37.7,9.0,16395.58,4260.87, 36 months,A,5,0,MORTGAGE,Source Verified,1,1,MN,5478.0,0,0
16500.0,6.11,60000.0,12.94,0.0,0.0,13.0,6711.0,8.8,19.0,13523.39,3527.94, 36 months,A,0,1,OWN,Not Verified,1,0,CA,13058.0,0,0
16000.0,13.49,94996.0,14.81,0.0,0.0,13.0,18781.0,73.7,20.0,0.0,16019.42671, 60 months,C,5,1,RENT,Not Verified,3,0,AR,5631.0,0,0
19600.0,17.99,63000.0,30.93,0.0,1.0,6.0,3888.0,79.3,16.0,0.0,7139.17, 36 months,D,3,2,RENT,Verified,2,0,NV,5023.0,1,1
21000.0,11.22,130000.0,33.29,0.0,0.0,16.0,18603.0,29.1,23.0,0.0,24815.745730000002, 36 months,B,5,1,OWN,Source Verified,1,2,NC,12997.0,0,0
1675.0,16.99,50000.0,22.78,0.0,0.0,11.0,21315.0,91.5,20.0,0.0,1874.3679559999998, 36 months,D,5,2,RENT,Source Verified,3,1,CA,5692.0,0,0
5000.0,13.58,40934.76,3.96,0.0,1.0,5.0,3666.0,62.1,11.0,0.0,5296.196364, 36 months,C,0,1,MORTGAGE,Verified,3,2,NJ,6758.0,1,0
30000.0,13.58,65000.0,23.3,0.0,0.0,7.0,9958.0,53.0,24.0,26684.36,6020.16, 60 months,C,5,2,MORTGAGE,Source Verified,1,1,TX,9649.0,0,0
10000.0,5.32,60000.0,12.1,0.0,1.0,17.0,27881.0,44.5,34.0,0.0,10475.0177, 36 months,A,5,1,MORTGAGE,Not Verified,1,1,MA,7550.0,0,0
27000.0,12.62,105000.0,10.73,0.0,0.0,12.0,26536.0,55.2,27.0,0.0,6188.25, 60 months,C,5,1,MORTGAGE,Source Verified,3,0,OR,6484.0,0,0
15000.0,10.47,60000.0,15.42,0.0,0.0,7.0,9190.0,66.6,7.0,13555.41,1940.6, 36 months,B,5,2,RENT,Source Verified,0,1,AR,1767.0,0,0
11000.0,8.46,80000.0,35.09,0.0,1.0,17.0,30993.0,30.3,31.0,9910.59,1382.99, 36 months,A,5,1,MORTGAGE,Not Verified,0,1,CT,7305.0,0,0
18000.0,15.31,55600.0,17.29,0.0,0.0,4.0,0.0,0.0,17.0,0.0,3879.56, 60 months,C,5,2,RENT,Source Verified,2,0,LA,8369.0,0,1
24000.0,12.73,41160.0,19.28,0.0,0.0,4.0,3939.0,32.8,6.0,0.0,25352.19086, 60 months,B,5,2,RENT,Source Verified,1,0,CA,3440.0,0,0
20225.0,14.48,125000.0,27.75,0.0,1.0,8.0,15942.0,88.1,16.0,9142.34,18042.16, 60 months,C,5,2,RENT,Verified,1,0,VA,6301.0,0,0
30000.0,19.92,45000.0,25.09,0.0,0.0,10.0,11627.0,65.7,19.0,2565.93,4694.54, 60 months,D,5,0,RENT,Source Verified,0,0,RI,6970.0,1,0
10500.0,15.02,83000.0,1.63,0.0,0.0,6.0,3348.0,37.6,6.0,10017.09,990.88, 60 months,C,5,2,RENT,Source Verified,0,1,MA,1736.0,0,0
5000.0,11.55,30000.0,2.6,0.0,0.0,4.0,1816.0,37.1,14.0,3480.4,1659.1, 36 months,B,0,1,RENT,Source Verified,0,0,AZ,4292.0,0,0
18000.0,8.49,42000.0,17.45,0.0,0.0,9.0,17861.0,36.6,19.0,0.0,19515.68866, 60 months,B,5,1,RENT,Not Verified,2,1,FL,7184.0,0,0
12000.0,9.17,65000.0,14.77,0.0,0.0,13.0,6016.0,40.1,34.0,0.0,4984.93, 36 months,B,5,2,MORTGAGE,Source Verified,1,0,CO,8522.0,1,1
10000.0,11.05,62000.0,6.79,0.0,0.0,6.0,9562.0,44.5,17.0,7800.3,2942.53, 36 months,B,5,2,RENT,Not Verified,1,0,FL,6605.0,0,0
6850.0,17.57,44000.0,22.48,0.0,1.0,11.0,5025.0,44.1,13.0,0.0,8624.807848999999, 36 months,D,5,2,OWN,Source Verified,3,1,GA,6788.0,0,0
13475.0,9.58,150000.0,6.35,0.0,1.0,8.0,9969.0,27.3,34.0,0.0,6188.25, 60 months,B,5,2,MORTGAGE,Source Verified,1,0,UT,5205.0,0,0
9600.0,8.59,70000.0,12.1,0.0,0.0,14.0,10086.0,41.9,21.0,1367.62,9542.13, 36 months,A,5,1,RENT,Not Verified,3,0,CT,4505.0,0,0
12600.0,13.99,50000.0,22.33,0.0,1.0,9.0,17259.0,43.3,14.0,0.0,14007.9, 36 months,C,5,1,MORTGAGE,Source Verified,3,1,WA,4139.0,0,0
15000.0,9.75,51000.0,15.13,0.0,0.0,5.0,6816.0,75.7,22.0,0.0,16982.76237, 36 months,B,5,2,MORTGAGE,Not Verified,2,1,MN,4748.0,0,0
13500.0,17.57,34000.0,33.25,0.0,1.0,8.0,2461.0,28.3,13.0,0.0,13995.87, 60 months,D,5,0,RENT,Verified,3,0,NC,3256.0,0,0
7000.0,11.44,42150.0,21.3,0.0,0.0,9.0,1470.0,42.0,26.0,2807.12,5322.52, 36 months,B,5,1,RENT,Verified,3,0,CA,12783.0,0,1
10000.0,10.08,16200.0,28.52,0.0,1.0,8.0,10187.0,38.7,11.0,8535.24,1932.7, 36 months,B,0,1,RENT,Verified,0,0,MA,8066.0,0,0
3600.0,7.97,24000.0,1.35,0.0,1.0,5.0,149.0,3.6,9.0,0.0,3817.2429439999996, 36 months,A,0,1,MORTGAGE,Source Verified,3,2,PA,6666.0,1,0
